url,file_name,lang,dialect,id,error
https://ilrdc.tw/tow/2022/audio/word/1/11_19.wav,學習詞表_Southern_Amis_418.wav,Amis,Southern_Amis,418,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/09_60.wav,學習詞表_Southern_Amis_366.wav,Amis,Southern_Amis,366,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/01_41.wav,學習詞表_Southern_Amis_40.wav,Amis,Southern_Amis,40,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/09_55.wav,學習詞表_Southern_Amis_361.wav,Amis,Southern_Amis,361,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/13_25.wav,學習詞表_Southern_Amis_476.wav,Amis,Southern_Amis,476,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/11_25.wav,學習詞表_Southern_Amis_424.wav,Amis,Southern_Amis,424,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/06_13.wav,學習詞表_Southern_Amis_142.wav,Amis,Southern_Amis,142,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/05_08.wav,學習詞表_Southern_Amis_112.wav,Amis,Southern_Amis,112,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/13_14.wav,學習詞表_Southern_Amis_465.wav,Amis,Southern_Amis,465,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/11_10.wav,學習詞表_Southern_Amis_409.wav,Amis,Southern_Amis,409,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/14_05.wav,學習詞表_Southern_Amis_487.wav,Amis,Southern_Amis,487,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/03_07.wav,學習詞表_Southern_Amis_71.wav,Amis,Southern_Amis,71,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/09_50.wav,學習詞表_Southern_Amis_356.wav,Amis,Southern_Amis,356,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/01_36.wav,學習詞表_Southern_Amis_35.wav,Amis,Southern_Amis,35,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/05_05.wav,學習詞表_Southern_Amis_109.wav,Amis,Southern_Amis,109,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/13_17.wav,學習詞表_Southern_Amis_468.wav,Amis,Southern_Amis,468,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/01_22.wav,學習詞表_Southern_Amis_21.wav,Amis,Southern_Amis,21,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/09_37.wav,學習詞表_Southern_Amis_343.wav,Amis,Southern_Amis,343,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/06_36.wav,學習詞表_Southern_Amis_165.wav,Amis,Southern_Amis,165,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/02_05.wav,學習詞表_Southern_Amis_49.wav,Amis,Southern_Amis,49,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/08_16.wav,學習詞表_Southern_Amis_265.wav,Amis,Southern_Amis,265,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/07_55.wav,學習詞表_Southern_Amis_239.wav,Amis,Southern_Amis,239,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/14_09.wav,學習詞表_Southern_Amis_491.wav,Amis,Southern_Amis,491,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/12_18.wav,學習詞表_Southern_Amis_450.wav,Amis,Southern_Amis,450,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/08_41.wav,學習詞表_Southern_Amis_290.wav,Amis,Southern_Amis,290,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/07_52.wav,學習詞表_Southern_Amis_236.wav,Amis,Southern_Amis,236,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/09_49.wav,學習詞表_Southern_Amis_355.wav,Amis,Southern_Amis,355,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/07_54.wav,學習詞表_Southern_Amis_238.wav,Amis,Southern_Amis,238,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/07_50.wav,學習詞表_Southern_Amis_234.wav,Amis,Southern_Amis,234,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/01_43.wav,學習詞表_Southern_Amis_42.wav,Amis,Southern_Amis,42,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
https://ilrdc.tw/tow/2022/audio/word/1/06_21.wav,學習詞表_Southern_Amis_150.wav,Amis,Southern_Amis,150,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
